,gene,gains,losses,count,dist,subsize
505,groS,0,0,45.0,0.0,0.5557239999999999
506,sodA,0,0,45.0,0.0,0.5557239999999999
507,rpsK,0,0,45.0,0.0,0.5557239999999999
508,rplO,0,0,45.0,0.0,0.5557239999999999
509,rpmD,0,0,45.0,0.0,0.5557239999999999
510,rpsE,0,0,45.0,0.0,0.5557239999999999
511,rpsZ,0,0,45.0,0.0,0.5557239999999999
512,rplP,0,0,45.0,0.0,0.5557239999999999
513,rplW,0,0,45.0,0.0,0.5557239999999999
514,rplT,0,0,45.0,0.0,0.5557239999999999
515,rpmI,0,0,45.0,0.0,0.5557239999999999
516,rpsO,0,0,45.0,0.0,0.5557239999999999
517,ispG,0,0,45.0,0.0,0.5557239999999999
518,clpP2,0,0,45.0,0.0,0.5557239999999999
519,skfE,0,0,45.0,0.0,0.5557239999999999
520,tatA,0,0,45.0,0.0,0.5557239999999999
521,ftsE,0,0,45.0,0.0,0.5557239999999999
522,ftsX,0,0,45.0,0.0,0.5557239999999999
523,ldh2,0,0,45.0,0.0,0.5557239999999999
524,sucD,0,0,45.0,0.0,0.5557239999999999
525,folE,0,0,45.0,0.0,0.5557239999999999
526,menE,0,0,45.0,0.0,0.5557239999999999
527,menG,0,0,45.0,0.0,0.5557239999999999
528,group_1310,0,0,45.0,0.0,0.5557239999999999
529,acsA,0,0,45.0,0.0,0.5557239999999999
530,recC,0,0,45.0,0.0,0.5557239999999999
531,group_1587,0,0,45.0,0.0,0.5557239999999999
532,ortB,0,0,45.0,0.0,0.5557239999999999
533,recD,0,0,45.0,0.0,0.5557239999999999
534,group_1721,0,0,45.0,0.0,0.5557239999999999
535,group_1805,0,0,45.0,0.0,0.5557239999999999
536,group_1808,0,0,45.0,0.0,0.5557239999999999
537,msrA,0,0,45.0,0.0,0.5557239999999999
538,dxs,0,0,45.0,0.0,0.5557239999999999
539,group_2082,0,0,45.0,0.0,0.5557239999999999
540,pyrD,0,0,45.0,0.0,0.5557239999999999
541,clcB_1,0,0,45.0,0.0,0.5557239999999999
542,dnaN,0,0,45.0,0.0,0.5557239999999999
543,thi4,0,0,45.0,0.0,0.5557239999999999
544,metG,0,0,45.0,0.0,0.5557239999999999
545,fabG_2,0,0,45.0,0.0,0.5557239999999999
546,argE,0,0,45.0,0.0,0.5557239999999999
547,group_2218,0,0,45.0,0.0,0.5557239999999999
548,group_2225,0,0,45.0,0.0,0.5557239999999999
549,group_2228,0,0,45.0,0.0,0.5557239999999999
550,group_2236,0,0,45.0,0.0,0.5557239999999999
551,ylbL,0,0,45.0,0.0,0.5557239999999999
552,group_2282,0,0,45.0,0.0,0.5557239999999999
553,pdxT,0,0,45.0,0.0,0.5557239999999999
554,group_2339,0,0,45.0,0.0,0.5557239999999999
555,ctaD,0,0,45.0,0.0,0.5557239999999999
556,qcrB,0,0,45.0,0.0,0.5557239999999999
557,cysK1,0,0,45.0,0.0,0.5557239999999999
558,group_2371,0,0,45.0,0.0,0.5557239999999999
559,group_2374,0,0,45.0,0.0,0.5557239999999999
560,dnaE1,0,0,45.0,0.0,0.5557239999999999
561,group_2397,0,0,45.0,0.0,0.5557239999999999
562,lnt,0,0,45.0,0.0,0.5557239999999999
563,group_2412,0,0,45.0,0.0,0.5557239999999999
564,group_2455,0,0,45.0,0.0,0.5557239999999999
565,cydA,0,0,45.0,0.0,0.5557239999999999
566,cydD_1,0,0,45.0,0.0,0.5557239999999999
567,pat,0,0,45.0,0.0,0.5557239999999999
568,recF,0,0,45.0,0.0,0.5557239999999999
569,group_2514,0,0,45.0,0.0,0.5557239999999999
570,group_2518,0,0,45.0,0.0,0.5557239999999999
571,group_2526,0,0,45.0,0.0,0.5557239999999999
572,group_2547,0,0,45.0,0.0,0.5557239999999999
573,purH,0,0,45.0,0.0,0.5557239999999999
574,fecE_2,0,0,45.0,0.0,0.5557239999999999
575,group_2563,0,0,45.0,0.0,0.5557239999999999
576,group_2565,0,0,45.0,0.0,0.5557239999999999
577,group_2576,0,0,45.0,0.0,0.5557239999999999
578,pnp,0,0,45.0,0.0,0.5557239999999999
579,rlmN,0,0,45.0,0.0,0.5557239999999999
580,ldh_2,0,0,45.0,0.0,0.5557239999999999
581,group_2599,0,0,45.0,0.0,0.5557239999999999
582,group_2627,0,0,45.0,0.0,0.5557239999999999
583,rpsB,0,0,45.0,0.0,0.5557239999999999
584,group_2717,0,0,45.0,0.0,0.5557239999999999
585,group_2729,0,0,45.0,0.0,0.5557239999999999
586,ssaB,0,0,45.0,0.0,0.5557239999999999
587,polA,0,0,45.0,0.0,0.5557239999999999
588,group_2764,0,0,45.0,0.0,0.5557239999999999
589,menB,0,0,45.0,0.0,0.5557239999999999
590,gloB,0,0,45.0,0.0,0.5557239999999999
591,miaA,0,0,45.0,0.0,0.5557239999999999
592,group_2805,0,0,45.0,0.0,0.5557239999999999
593,dcuA_2,0,0,45.0,0.0,0.5557239999999999
594,rnd,0,0,45.0,0.0,0.5557239999999999
595,group_2814,0,0,45.0,0.0,0.5557239999999999
596,gmk,0,0,45.0,0.0,0.5557239999999999
597,atpA,0,0,45.0,0.0,0.5557239999999999
598,group_2860,0,0,45.0,0.0,0.5557239999999999
599,group_2872,0,0,45.0,0.0,0.5557239999999999
600,group_2887,0,0,45.0,0.0,0.5557239999999999
601,group_2888,0,0,45.0,0.0,0.5557239999999999
602,group_2899,0,0,45.0,0.0,0.5557239999999999
603,hemA,0,0,45.0,0.0,0.5557239999999999
604,ptsG,0,0,45.0,0.0,0.5557239999999999
605,group_2931,0,0,45.0,0.0,0.5557239999999999
606,group_2937,0,0,45.0,0.0,0.5557239999999999
607,yknY,0,0,45.0,0.0,0.5557239999999999
608,rodA,0,0,45.0,0.0,0.5557239999999999
609,group_2941,0,0,45.0,0.0,0.5557239999999999
610,group_2947,0,0,45.0,0.0,0.5557239999999999
611,gtfA,0,0,45.0,0.0,0.5557239999999999
612,group_2974,0,0,45.0,0.0,0.5557239999999999
613,glpK,0,0,45.0,0.0,0.5557239999999999
614,pgcA,0,0,45.0,0.0,0.5557239999999999
615,uctC,0,0,45.0,0.0,0.5557239999999999
616,meh,0,0,45.0,0.0,0.5557239999999999
617,hutH,0,0,45.0,0.0,0.5557239999999999
618,hutI,0,0,45.0,0.0,0.5557239999999999
619,group_3032,0,0,45.0,0.0,0.5557239999999999
620,group_3042,0,0,45.0,0.0,0.5557239999999999
621,group_3045,0,0,45.0,0.0,0.5557239999999999
622,group_3050,0,0,45.0,0.0,0.5557239999999999
623,group_3061,0,0,45.0,0.0,0.5557239999999999
624,group_3074,0,0,45.0,0.0,0.5557239999999999
625,group_3079,0,0,45.0,0.0,0.5557239999999999
626,valS,0,0,45.0,0.0,0.5557239999999999
627,nuoM,0,0,45.0,0.0,0.5557239999999999
628,entS,0,0,45.0,0.0,0.5557239999999999
629,rep_2,0,0,45.0,0.0,0.5557239999999999
630,group_3191,0,0,45.0,0.0,0.5557239999999999
631,pncB1,0,0,45.0,0.0,0.5557239999999999
632,ygcS,0,0,45.0,0.0,0.5557239999999999
633,aroP_2,0,0,45.0,0.0,0.5557239999999999
634,group_3229,0,0,45.0,0.0,0.5557239999999999
635,group_3233,0,0,45.0,0.0,0.5557239999999999
636,ohrR,0,0,45.0,0.0,0.5557239999999999
637,bprV,0,0,45.0,0.0,0.5557239999999999
638,pntA,0,0,45.0,0.0,0.5557239999999999
639,group_3277,0,0,45.0,0.0,0.5557239999999999
640,group_3282,0,0,45.0,0.0,0.5557239999999999
641,ctaC,0,0,45.0,0.0,0.5557239999999999
642,group_3296,0,0,45.0,0.0,0.5557239999999999
643,hemW,0,0,45.0,0.0,0.5557239999999999
644,tgt,0,0,45.0,0.0,0.5557239999999999
645,group_3327,0,0,45.0,0.0,0.5557239999999999
646,group_3331,0,0,45.0,0.0,0.5557239999999999
647,cinA,0,0,45.0,0.0,0.5557239999999999
648,group_3337,0,0,45.0,0.0,0.5557239999999999
649,group_3338,0,0,45.0,0.0,0.5557239999999999
650,group_3347,0,0,45.0,0.0,0.5557239999999999
651,group_3352,0,0,45.0,0.0,0.5557239999999999
652,group_3353,0,0,45.0,0.0,0.5557239999999999
653,aroC,0,0,45.0,0.0,0.5557239999999999
654,deoC_1,0,0,45.0,0.0,0.5557239999999999
655,prmC_2,0,0,45.0,0.0,0.5557239999999999
656,rsgA,0,0,45.0,0.0,0.5557239999999999
657,oppF,0,0,45.0,0.0,0.5557239999999999
658,group_3376,0,0,45.0,0.0,0.5557239999999999
659,glmU_2,0,0,45.0,0.0,0.5557239999999999
660,moeZ,0,0,45.0,0.0,0.5557239999999999
661,moaA2,0,0,45.0,0.0,0.5557239999999999
662,dmsD,0,0,45.0,0.0,0.5557239999999999
663,group_3397,0,0,45.0,0.0,0.5557239999999999
664,group_3401,0,0,45.0,0.0,0.5557239999999999
665,yehZ,0,0,45.0,0.0,0.5557239999999999
666,wecA_1,0,0,45.0,0.0,0.5557239999999999
667,caeB,0,0,45.0,0.0,0.5557239999999999
668,group_3436,0,0,45.0,0.0,0.5557239999999999
669,group_3437,0,0,45.0,0.0,0.5557239999999999
670,crp,0,0,45.0,0.0,0.5557239999999999
671,btuD_3,0,0,45.0,0.0,0.5557239999999999
672,ykoE,0,0,45.0,0.0,0.5557239999999999
673,lnrJ,0,0,45.0,0.0,0.5557239999999999
674,psuK,0,0,45.0,0.0,0.5557239999999999
675,btuD_2,0,0,45.0,0.0,0.5557239999999999
676,dnaA,0,0,45.0,0.0,0.5557239999999999
677,group_3476,0,0,45.0,0.0,0.5557239999999999
678,deoR_1,0,0,45.0,0.0,0.5557239999999999
679,sglT,0,0,45.0,0.0,0.5557239999999999
680,tadA,0,0,45.0,0.0,0.5557239999999999
681,group_3507,0,0,45.0,0.0,0.5557239999999999
682,rpmB_1,0,0,45.0,0.0,0.5557239999999999
683,group_3525,0,0,45.0,0.0,0.5557239999999999
684,bceA_2,0,0,45.0,0.0,0.5557239999999999
685,group_3544,0,0,45.0,0.0,0.5557239999999999
686,carB_2,0,0,45.0,0.0,0.5557239999999999
687,dinG_2,0,0,45.0,0.0,0.5557239999999999
688,group_3564,0,0,45.0,0.0,0.5557239999999999
689,fusA,0,0,45.0,0.0,0.5557239999999999
690,bioB,0,0,45.0,0.0,0.5557239999999999
691,group_3600,0,0,45.0,0.0,0.5557239999999999
692,lnrL_2,0,0,45.0,0.0,0.5557239999999999
693,group_3610,0,0,45.0,0.0,0.5557239999999999
694,group_3611,0,0,45.0,0.0,0.5557239999999999
695,group_3619,0,0,45.0,0.0,0.5557239999999999
696,nagK,0,0,45.0,0.0,0.5557239999999999
697,group_3631,0,0,45.0,0.0,0.5557239999999999
698,ddl_2,0,0,45.0,0.0,0.5557239999999999
699,rpoD,0,0,45.0,0.0,0.5557239999999999
700,cysG_3,0,0,45.0,0.0,0.5557239999999999
701,group_3789,0,0,45.0,0.0,0.5557239999999999
702,uvrA_2,0,0,45.0,0.0,0.5557239999999999
703,group_3797,0,0,45.0,0.0,0.5557239999999999
704,pdxY_1,0,0,45.0,0.0,0.5557239999999999
705,group_3801,0,0,45.0,0.0,0.5557239999999999
706,group_3850,0,0,45.0,0.0,0.5557239999999999
707,arcC2,0,0,45.0,0.0,0.5557239999999999
708,ugd,0,0,45.0,0.0,0.5557239999999999
709,dapA_2,0,0,45.0,0.0,0.5557239999999999
710,group_3866,0,0,45.0,0.0,0.5557239999999999
711,group_3876,0,0,45.0,0.0,0.5557239999999999
712,group_3878,0,0,45.0,0.0,0.5557239999999999
713,rep_1,0,0,45.0,0.0,0.5557239999999999
714,ftsW,0,0,45.0,0.0,0.5557239999999999
715,gloB_2,0,0,45.0,0.0,0.5557239999999999
716,obg,0,0,45.0,0.0,0.5557239999999999
717,ulaE,0,0,45.0,0.0,0.5557239999999999
718,menF_1,0,0,45.0,0.0,0.5557239999999999
719,rsmE,0,0,45.0,0.0,0.5557239999999999
720,glmU_1,0,0,45.0,0.0,0.5557239999999999
721,zur,0,0,45.0,0.0,0.5557239999999999
722,dus,0,0,45.0,0.0,0.5557239999999999
723,group_3947,0,0,45.0,0.0,0.5557239999999999
724,ppiB,0,0,45.0,0.0,0.5557239999999999
725,mnmA,0,0,45.0,0.0,0.5557239999999999
726,aspS,0,0,45.0,0.0,0.5557239999999999
727,efp,0,0,45.0,0.0,0.5557239999999999
728,atpD,0,0,45.0,0.0,0.5557239999999999
729,prfA_1,0,0,45.0,0.0,0.5557239999999999
730,thrC,0,0,45.0,0.0,0.5557239999999999
731,rsrA,0,0,45.0,0.0,0.5557239999999999
732,group_3994,0,0,45.0,0.0,0.5557239999999999
733,group_3996,0,0,45.0,0.0,0.5557239999999999
734,betI,0,0,45.0,0.0,0.5557239999999999
735,group_4006,0,0,45.0,0.0,0.5557239999999999
736,serC,0,0,45.0,0.0,0.5557239999999999
737,cobH,0,0,45.0,0.0,0.5557239999999999
738,group_4020,0,0,45.0,0.0,0.5557239999999999
739,opuCB,0,0,45.0,0.0,0.5557239999999999
740,pxpB,0,0,45.0,0.0,0.5557239999999999
741,nth,0,0,45.0,0.0,0.5557239999999999
742,group_4061,0,0,45.0,0.0,0.5557239999999999
743,thiE_1,0,0,45.0,0.0,0.5557239999999999
744,hxpA,0,0,45.0,0.0,0.5557239999999999
745,yidD,0,0,45.0,0.0,0.5557239999999999
746,yidC,0,0,45.0,0.0,0.5557239999999999
747,derI1,0,0,45.0,0.0,0.5557239999999999
748,group_4082,0,0,45.0,0.0,0.5557239999999999
749,glpF,0,0,45.0,0.0,0.5557239999999999
750,group_4088,0,0,45.0,0.0,0.5557239999999999
751,ybaK,0,0,45.0,0.0,0.5557239999999999
752,qorA,0,0,45.0,0.0,0.5557239999999999
753,galK_2,0,0,45.0,0.0,0.5557239999999999
754,group_4104,0,0,45.0,0.0,0.5557239999999999
755,rpsN,0,0,45.0,0.0,0.5557239999999999
756,rpmE2,0,0,45.0,0.0,0.5557239999999999
757,ptpA,0,0,45.0,0.0,0.5557239999999999
758,group_4135,0,0,45.0,0.0,0.5557239999999999
759,dapA_1,0,0,45.0,0.0,0.5557239999999999
760,group_4143,0,0,45.0,0.0,0.5557239999999999
761,aroQ,0,0,45.0,0.0,0.5557239999999999
762,purE,0,0,45.0,0.0,0.5557239999999999
763,tmpC,0,0,45.0,0.0,0.5557239999999999
764,group_4170,0,0,45.0,0.0,0.5557239999999999
765,rpsC,0,0,45.0,0.0,0.5557239999999999
766,lacF_4,0,0,45.0,0.0,0.5557239999999999
767,group_4192,0,0,45.0,0.0,0.5557239999999999
768,ylmA,0,0,45.0,0.0,0.5557239999999999
769,todB,0,0,45.0,0.0,0.5557239999999999
770,group_4203,0,0,45.0,0.0,0.5557239999999999
771,iap,0,0,45.0,0.0,0.5557239999999999
772,group_4215,0,0,45.0,0.0,0.5557239999999999
773,eis,0,0,45.0,0.0,0.5557239999999999
774,tlyA,0,0,45.0,0.0,0.5557239999999999
775,deoA,0,0,45.0,0.0,0.5557239999999999
776,argH,0,0,45.0,0.0,0.5557239999999999
777,group_4234,0,0,45.0,0.0,0.5557239999999999
778,rpoB,0,0,45.0,0.0,0.5557239999999999
779,korA,0,0,45.0,0.0,0.5557239999999999
780,murT,0,0,45.0,0.0,0.5557239999999999
781,purC,0,0,45.0,0.0,0.5557239999999999
782,kup,0,0,45.0,0.0,0.5557239999999999
783,tagU,0,0,45.0,0.0,0.5557239999999999
784,acnA,0,0,45.0,0.0,0.5557239999999999
785,glnS,0,0,45.0,0.0,0.5557239999999999
786,adk,0,0,45.0,0.0,0.5557239999999999
787,group_4439,0,0,45.0,0.0,0.5557239999999999
788,group_4441,0,0,45.0,0.0,0.5557239999999999
789,arcD,0,0,45.0,0.0,0.5557239999999999
790,arcB,0,0,45.0,0.0,0.5557239999999999
791,group_4446,0,0,45.0,0.0,0.5557239999999999
792,dapE_1,0,0,45.0,0.0,0.5557239999999999
793,group_4449,0,0,45.0,0.0,0.5557239999999999
794,pepA,0,0,45.0,0.0,0.5557239999999999
795,ctaF,0,0,45.0,0.0,0.5557239999999999
796,gcvH_2,0,0,45.0,0.0,0.5557239999999999
797,uvrB,0,0,45.0,0.0,0.5557239999999999
798,group_4475,0,0,45.0,0.0,0.5557239999999999
799,petC,0,0,45.0,0.0,0.5557239999999999
800,whiA,0,0,45.0,0.0,0.5557239999999999
801,ndkA,0,0,45.0,0.0,0.5557239999999999
802,group_4481,0,0,45.0,0.0,0.5557239999999999
803,thiE_2,0,0,45.0,0.0,0.5557239999999999
804,group_4484,0,0,45.0,0.0,0.5557239999999999
805,cysQ,0,0,45.0,0.0,0.5557239999999999
806,group_4492,0,0,45.0,0.0,0.5557239999999999
807,recX,0,0,45.0,0.0,0.5557239999999999
808,group_4496,0,0,45.0,0.0,0.5557239999999999
809,group_4497,0,0,45.0,0.0,0.5557239999999999
810,group_4500,0,0,45.0,0.0,0.5557239999999999
811,group_4503,0,0,45.0,0.0,0.5557239999999999
812,gcvH_1,0,0,45.0,0.0,0.5557239999999999
813,pfp,0,0,45.0,0.0,0.5557239999999999
814,glgB,0,0,45.0,0.0,0.5557239999999999
815,group_4513,0,0,45.0,0.0,0.5557239999999999
816,gatA,0,0,45.0,0.0,0.5557239999999999
817,hisI,0,0,45.0,0.0,0.5557239999999999
818,group_4520,0,0,45.0,0.0,0.5557239999999999
819,ruvA,0,0,45.0,0.0,0.5557239999999999
820,relA,0,0,45.0,0.0,0.5557239999999999
821,group_4528,0,0,45.0,0.0,0.5557239999999999
822,der,0,0,45.0,0.0,0.5557239999999999
823,group_4534,0,0,45.0,0.0,0.5557239999999999
824,group_4548,0,0,45.0,0.0,0.5557239999999999
825,narK,0,0,45.0,0.0,0.5557239999999999
826,group_4553,0,0,45.0,0.0,0.5557239999999999
827,mscL,0,0,45.0,0.0,0.5557239999999999
828,group_4559,0,0,45.0,0.0,0.5557239999999999
829,group_4562,0,0,45.0,0.0,0.5557239999999999
830,group_4572,0,0,45.0,0.0,0.5557239999999999
831,opuCA,0,0,45.0,0.0,0.5557239999999999
832,ptsI,0,0,45.0,0.0,0.5557239999999999
833,proC,0,0,45.0,0.0,0.5557239999999999
834,fadM,0,0,45.0,0.0,0.5557239999999999
835,group_4592,0,0,45.0,0.0,0.5557239999999999
836,group_4601,0,0,45.0,0.0,0.5557239999999999
837,fhaB,0,0,45.0,0.0,0.5557239999999999
838,cydB,0,0,45.0,0.0,0.5557239999999999
839,group_4607,0,0,45.0,0.0,0.5557239999999999
840,group_4608,0,0,45.0,0.0,0.5557239999999999
841,ptsH_2,0,0,45.0,0.0,0.5557239999999999
842,kdpC,0,0,45.0,0.0,0.5557239999999999
843,kdpB,0,0,45.0,0.0,0.5557239999999999
844,hmuU_1,0,0,45.0,0.0,0.5557239999999999
845,rbsD,0,0,45.0,0.0,0.5557239999999999
846,ldh_1,0,0,45.0,0.0,0.5557239999999999
847,group_4638,0,0,45.0,0.0,0.5557239999999999
848,cytR_2,0,0,45.0,0.0,0.5557239999999999
849,glpB,0,0,45.0,0.0,0.5557239999999999
850,ctpA_1,0,0,45.0,0.0,0.5557239999999999
851,uppP,0,0,45.0,0.0,0.5557239999999999
852,dppB,0,0,45.0,0.0,0.5557239999999999
853,bkdB,0,0,45.0,0.0,0.5557239999999999
854,purQ,0,0,45.0,0.0,0.5557239999999999
855,group_4698,0,0,45.0,0.0,0.5557239999999999
856,group_4701,0,0,45.0,0.0,0.5557239999999999
857,ribD,0,0,45.0,0.0,0.5557239999999999
858,sucC,0,0,45.0,0.0,0.5557239999999999
859,group_4714,0,0,45.0,0.0,0.5557239999999999
860,guaB,0,0,45.0,0.0,0.5557239999999999
861,rpsG,0,0,45.0,0.0,0.5557239999999999
862,group_4729,0,0,45.0,0.0,0.5557239999999999
863,hisE,0,0,45.0,0.0,0.5557239999999999
864,ffh,0,0,45.0,0.0,0.5557239999999999
865,malR,0,0,45.0,0.0,0.5557239999999999
866,dxr,0,0,45.0,0.0,0.5557239999999999
867,dsbB,0,0,45.0,0.0,0.5557239999999999
868,group_4750,0,0,45.0,0.0,0.5557239999999999
869,group_4759,0,0,45.0,0.0,0.5557239999999999
870,yhhT,0,0,45.0,0.0,0.5557239999999999
871,group_4763,0,0,45.0,0.0,0.5557239999999999
872,group_4771,0,0,45.0,0.0,0.5557239999999999
873,group_4776,0,0,45.0,0.0,0.5557239999999999
874,group_4782,0,0,45.0,0.0,0.5557239999999999
875,thiL,0,0,45.0,0.0,0.5557239999999999
876,rplL,0,0,45.0,0.0,0.5557239999999999
877,argS,0,0,45.0,0.0,0.5557239999999999
878,pbpB,0,0,45.0,0.0,0.5557239999999999
879,glnQ_2,0,0,45.0,0.0,0.5557239999999999
880,group_5089,0,0,45.0,0.0,0.5557239999999999
881,parB,0,0,45.0,0.0,0.5557239999999999
882,group_5113,0,0,45.0,0.0,0.5557239999999999
883,group_5127,0,0,45.0,0.0,0.5557239999999999
884,group_5239,0,0,45.0,0.0,0.5557239999999999
885,xseB,0,0,45.0,0.0,0.5557239999999999
886,mutB,0,0,45.0,0.0,0.5557239999999999
887,group_5254,0,0,45.0,0.0,0.5557239999999999
888,group_5259,0,0,45.0,0.0,0.5557239999999999
889,group_5260,0,0,45.0,0.0,0.5557239999999999
890,group_5267,0,0,45.0,0.0,0.5557239999999999
891,group_5269,0,0,45.0,0.0,0.5557239999999999
892,gap2,0,0,45.0,0.0,0.5557239999999999
893,group_5273,0,0,45.0,0.0,0.5557239999999999
894,proB,0,0,45.0,0.0,0.5557239999999999
895,group_5277,0,0,45.0,0.0,0.5557239999999999
896,nadD,0,0,45.0,0.0,0.5557239999999999
897,ulaF,0,0,45.0,0.0,0.5557239999999999
898,group_5288,0,0,45.0,0.0,0.5557239999999999
899,pyrB,0,0,45.0,0.0,0.5557239999999999
900,clgR,0,0,45.0,0.0,0.5557239999999999
901,dapF,0,0,45.0,0.0,0.5557239999999999
902,nrdR,0,0,45.0,0.0,0.5557239999999999
903,gatC_2,0,0,45.0,0.0,0.5557239999999999
904,ruvB,0,0,45.0,0.0,0.5557239999999999
905,atpC,0,0,45.0,0.0,0.5557239999999999
906,group_5333,0,0,45.0,0.0,0.5557239999999999
907,group_5335,0,0,45.0,0.0,0.5557239999999999
908,cobS,0,0,45.0,0.0,0.5557239999999999
909,cbiN,0,0,45.0,0.0,0.5557239999999999
910,carD,0,0,45.0,0.0,0.5557239999999999
911,group_5362,0,0,45.0,0.0,0.5557239999999999
912,group_5367,0,0,45.0,0.0,0.5557239999999999
913,group_5369,0,0,45.0,0.0,0.5557239999999999
914,ybaB,0,0,45.0,0.0,0.5557239999999999
915,group_5373,0,0,45.0,0.0,0.5557239999999999
916,group_5377,0,0,45.0,0.0,0.5557239999999999
917,group_5390,0,0,45.0,0.0,0.5557239999999999
918,rplI,0,0,45.0,0.0,0.5557239999999999
919,group_5402,0,0,45.0,0.0,0.5557239999999999
920,group_5403,0,0,45.0,0.0,0.5557239999999999
921,ask,0,0,45.0,0.0,0.5557239999999999
922,group_5413,0,0,45.0,0.0,0.5557239999999999
923,group_5415,0,0,45.0,0.0,0.5557239999999999
924,group_5417,0,0,45.0,0.0,0.5557239999999999
925,group_5419,0,0,45.0,0.0,0.5557239999999999
926,trmH,0,0,45.0,0.0,0.5557239999999999
927,purN,0,0,45.0,0.0,0.5557239999999999
928,group_5435,0,0,45.0,0.0,0.5557239999999999
929,rpmJ,0,0,45.0,0.0,0.5557239999999999
930,rplB,0,0,45.0,0.0,0.5557239999999999
931,rpsJ,0,0,45.0,0.0,0.5557239999999999
932,rpsL,0,0,45.0,0.0,0.5557239999999999
933,aviRb,0,0,45.0,0.0,0.5557239999999999
934,group_5451,0,0,45.0,0.0,0.5557239999999999
935,group_5457,0,0,45.0,0.0,0.5557239999999999
936,rnc,0,0,45.0,0.0,0.5557239999999999
937,group_5467,0,0,45.0,0.0,0.5557239999999999
938,clpX,0,0,45.0,0.0,0.5557239999999999
939,nuoG,0,0,45.0,0.0,0.5557239999999999
940,nuoA,0,0,45.0,0.0,0.5557239999999999
941,purF,0,0,45.0,0.0,0.5557239999999999
942,rpiB,0,0,45.0,0.0,0.5557239999999999
943,group_5481,0,0,45.0,0.0,0.5557239999999999
944,group_5489,0,0,45.0,0.0,0.5557239999999999
945,secE,0,0,45.0,0.0,0.5557239999999999
946,bcp,0,0,45.0,0.0,0.5557239999999999
947,orn,0,0,45.0,0.0,0.5557239999999999
948,pcaR,0,0,45.0,0.0,0.5557239999999999
949,clpC1,0,0,45.0,0.0,0.5557239999999999
950,ung,0,0,45.0,0.0,0.5557239999999999
951,arcA,0,0,45.0,0.0,0.5557239999999999
952,pntB,0,0,45.0,0.0,0.5557239999999999
953,strB1,0,0,45.0,0.0,0.5557239999999999
954,ydjF,0,0,45.0,0.0,0.5557239999999999
955,rpsT,0,0,45.0,0.0,0.5557239999999999
956,pyrR,0,0,45.0,0.0,0.5557239999999999
957,epi,0,0,45.0,0.0,0.5557239999999999
958,apt,0,0,45.0,0.0,0.5557239999999999
959,lrp,0,0,45.0,0.0,0.5557239999999999
960,rbpA_1,0,0,45.0,0.0,0.5557239999999999
961,murA,0,0,45.0,0.0,0.5557239999999999
962,group_6652,0,0,45.0,0.0,0.5557239999999999
963,tdh,0,0,45.0,0.0,0.5557239999999999
964,mutT1,0,0,45.0,0.0,0.5557239999999999
965,group_6666,0,0,45.0,0.0,0.5557239999999999
966,asd,0,0,45.0,0.0,0.5557239999999999
967,nhaA,0,0,45.0,0.0,0.5557239999999999
968,group_6674,0,0,45.0,0.0,0.5557239999999999
969,group_6679,0,0,45.0,0.0,0.5557239999999999
970,group_6684,0,0,45.0,0.0,0.5557239999999999
971,gyrA_1,0,0,45.0,0.0,0.5557239999999999
972,group_6704,0,0,45.0,0.0,0.5557239999999999
973,group_6714,0,0,45.0,0.0,0.5557239999999999
974,group_6717,0,0,45.0,0.0,0.5557239999999999
975,hup,0,0,45.0,0.0,0.5557239999999999
976,group_6726,0,0,45.0,0.0,0.5557239999999999
977,rpsM,0,0,45.0,0.0,0.5557239999999999
978,rplR,0,0,45.0,0.0,0.5557239999999999
979,rpsH,0,0,45.0,0.0,0.5557239999999999
980,rplX,0,0,45.0,0.0,0.5557239999999999
981,rplN,0,0,45.0,0.0,0.5557239999999999
982,rpmC,0,0,45.0,0.0,0.5557239999999999
983,group_6752,0,0,45.0,0.0,0.5557239999999999
984,rpsS,0,0,45.0,0.0,0.5557239999999999
985,rplC,0,0,45.0,0.0,0.5557239999999999
986,group_6758,0,0,45.0,0.0,0.5557239999999999
987,rplS,0,0,45.0,0.0,0.5557239999999999
988,frdB,0,0,45.0,0.0,0.5557239999999999
989,group_6762,0,0,45.0,0.0,0.5557239999999999
990,rpmB_2,0,0,45.0,0.0,0.5557239999999999
991,tsf,0,0,45.0,0.0,0.5557239999999999
992,nuoB_2,0,0,45.0,0.0,0.5557239999999999
993,hpf,0,0,45.0,0.0,0.5557239999999999
994,rhmR,0,0,45.0,0.0,0.5557239999999999
995,argB,0,0,45.0,0.0,0.5557239999999999
996,pyk,0,0,45.0,0.0,0.5557239999999999
997,group_8840,0,0,45.0,0.0,0.5557239999999999
998,gutB,0,0,45.0,0.0,0.5557239999999999
999,viuB,0,0,45.0,0.0,0.5557239999999999
1000,group_1212,0,0,45.0,0.0,0.5557239999999999
1001,group_1453,0,0,45.0,0.0,0.5557239999999999
1002,hemE,0,0,45.0,0.0,0.5557239999999999
1003,rpoC,0,0,45.0,0.0,0.5557239999999999
1004,group_2003,0,0,45.0,0.0,0.5557239999999999
1005,dksA,0,0,45.0,0.0,0.5557239999999999
1006,yhjD,0,0,45.0,0.0,0.5557239999999999
1007,group_2212,0,0,45.0,0.0,0.5557239999999999
1008,nei1,0,0,45.0,0.0,0.5557239999999999
