TreeTipLabel,Dataset,Lineage,Subphylogroup,Phylogroup,NewTreeTipLabel,SampleName
3PA2F_X0860,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2F_X0860
3PA2F_X0861,Baker2023,acera96,F.3,F,Family 3 - Adult 1 - Lineage 96 - TP2,3PA2F_X0861
3PA2F_X0862,Baker2023,acera12,D.1,D,Family 3 - Adult 1 - Lineage 12 - TP2,3PA2F_X0862
3PA2F_X0863,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2F_X0863
3PA2F_X0864,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0864
3PA2F_X0865,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0865
3PA2F_X0866,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2F_X0866
3PA2F_X0867,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2F_X0867
3PA2F_X0869,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2F_X0869
3PA2F_X0870,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0870
3PA2F_X0871,Baker2023,acera10,H.2,H,Family 3 - Adult 1 - Lineage 10 - TP2,3PA2F_X0871
3PA2F_X0872,Baker2023,acera14,H.2,H,Family 3 - Adult 1 - Lineage 14 - TP2,3PA2F_X0872
3PA2N_X0973,Baker2023,acera17,A.2,A,Family 3 - Adult 1 - Lineage 17 - TP2,3PA2N_X0973
3PA2N_X0974,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0974
3PA2N_X0975,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0975
3PA2N_X0976,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2N_X0976
3PA2N_X0977,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2N_X0977
3PA2N_X0978,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0978
3PA2N_X0979,Baker2023,acera14,H.2,H,Family 3 - Adult 1 - Lineage 14 - TP2,3PA2N_X0979
3PA2N_X0980,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2N_X0980
3PA2N_X0981,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0981
3PA2N_X0982,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0982
3PA2N_X0983,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0983
3PA2N_X0984,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0984
3PA2N_X0985,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0985
3PA2N_X0986,Baker2023,acera11,A.3,A,Family 3 - Adult 1 - Lineage 11 - TP2,3PA2N_X0986
3PA2N_X0987,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2N_X0987
3PA2N_X0988,Baker2023,acera13,H.3,H,Family 3 - Adult 1 - Lineage 13 - TP2,3PA2N_X0988
3PA2N_X0989,Baker2023,acera12,D.1,D,Family 3 - Adult 1 - Lineage 12 - TP2,3PA2N_X0989
3PA2N_X0990,Baker2023,acera12,D.1,D,Family 3 - Adult 1 - Lineage 12 - TP2,3PA2N_X0990
3PA2N_X0992,Baker2023,acera17,A.2,A,Family 3 - Adult 1 - Lineage 17 - TP2,3PA2N_X0992
3PA2N_X0993,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0993
3PA2N_X0994,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0994
3PA2N_X0995,Baker2023,acera16,D.1,D,Family 3 - Adult 1 - Lineage 16 - TP2,3PA2N_X0995
3PA2N_X0996,Baker2023,acera17,A.2,A,Family 3 - Adult 1 - Lineage 17 - TP2,3PA2N_X0996
4AA1F_X1338,Baker2023,acera22,F.3,F,Family 4 - Child 1 - Lineage 22 - TP1,4AA1F_X1338
4AA1F_X1355,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1355
4AA1F_X1356,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1356
4AA1F_X1357,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1357
4AA1F_X1463,Baker2023,acera21,A.3,A,Family 4 - Child 1 - Lineage 21 - TP1,4AA1F_X1463
4AA1F_X1466,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1466
4AA1F_X1481,Baker2023,acera22,F.3,F,Family 4 - Child 1 - Lineage 22 - TP1,4AA1F_X1481
4AA1F_X1482,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1482
4AA1F_X1484,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1F_X1484
4AA1K_X1395,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1K_X1395
4AA1K_X1525,Baker2023,acera21,A.3,A,Family 4 - Child 1 - Lineage 21 - TP1,4AA1K_X1525
4AA1K_X1527,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1527
4AA1K_X1528,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1528
4AA1K_X1530,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1530
4AA1K_X1531,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1K_X1531
4AA1K_X1532,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1532
4AA1K_X1536,Baker2023,acera104,A.3,A,Family 4 - Child 1 - Lineage 104 - TP1,4AA1K_X1536
4AA1K_X1538,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1538
4AA1K_X1539,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1539
4AA1K_X1544,Baker2023,acera24,B.1,B,Family 4 - Child 1 - Lineage 24 - TP1,4AA1K_X1544
4AA1K_X1546,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1K_X1546
4AA1N_X1634,Baker2023,acera104,A.3,A,Family 4 - Child 1 - Lineage 104 - TP1,4AA1N_X1634
4AA1N_X1636,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1N_X1636
4AA1N_X1638,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1N_X1638
4AA1N_X1646,Baker2023,acera21,A.3,A,Family 4 - Child 1 - Lineage 21 - TP1,4AA1N_X1646
4AA1N_X1647,Baker2023,acera25,H.1,H,Family 4 - Child 1 - Lineage 25 - TP1,4AA1N_X1647
4AA1N_X1648,Baker2023,acera21,A.3,A,Family 4 - Child 1 - Lineage 21 - TP1,4AA1N_X1648
4AB1K_X1436,Baker2023,acera23,C.1,C,Family 4 - Child 2 - Lineage 23 - TP1,4AB1K_X1436
4AB1K_X1658,Baker2023,acera21,A.3,A,Family 4 - Child 2 - Lineage 21 - TP1,4AB1K_X1658
4AB1K_X1660,Baker2023,acera22,F.3,F,Family 4 - Child 2 - Lineage 22 - TP1,4AB1K_X1660
4PA2C_X1102,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1102
4PA2C_X1103,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1103
4PA2C_X1104,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1104
4PA2C_X1105,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1105
4PA2C_X1106,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1106
4PA2C_X1107,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1107
4PA2C_X1108,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1108
4PA2C_X1113,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1113
4PA2C_X1115,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1115
4PA2C_X1116,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1116
4PA2C_X1117,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1117
4PA2C_X1118,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1118
4PA2C_X1119,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1119
4PA2C_X1120,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1120
4PA2C_X1121,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1121
4PA2C_X1123,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2C_X1123
4PA2C_X1124,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2C_X1124
4PA2F_X1049,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1049
4PA2F_X1051,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1051
4PA2F_X1052,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1052
4PA2F_X1054,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1054
4PA2F_X1055,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1055
4PA2F_X1057,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2F_X1057
4PA2F_X1058,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1058
4PA2F_X1059,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1059
4PA2F_X1060,Baker2023,acera36,H.2,H,Family 4 - Adult 1 - Lineage 36 - TP2,4PA2F_X1060
4PA2F_X1061,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1061
4PA2F_X1062,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1062
4PA2F_X1063,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1063
4PA2F_X1064,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1064
4PA2F_X1065,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1065
4PA2F_X1066,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1066
4PA2F_X1067,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1067
4PA2F_X1068,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1068
4PA2F_X1069,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1069
4PA2F_X1070,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1070
4PA2F_X1071,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1071
4PA2F_X1072,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1072
4PA2F_X1109,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2F_X1109
4PA2F_X1110,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1110
4PA2F_X1111,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2F_X1111
4PA2K_X1001,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1001
4PA2K_X1002,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1002
4PA2K_X1003,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1003
4PA2K_X1004,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1004
4PA2K_X1005,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1005
4PA2K_X1006,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1006
4PA2K_X1007,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1007
4PA2K_X1008,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1008
4PA2K_X1009,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1009
4PA2K_X1010,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1010
4PA2K_X1011,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1011
4PA2K_X1012,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1012
4PA2K_X1013,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1013
4PA2K_X1014,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1014
4PA2K_X1015,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1015
4PA2K_X1016,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1016
4PA2K_X1017,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1017
4PA2K_X1018,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1018
4PA2K_X1019,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1019
4PA2K_X1020,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2K_X1020
4PA2K_X1021,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1021
4PA2K_X1023,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1023
4PA2K_X1024,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2K_X1024
4PA2N_X0937,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0937
4PA2N_X0938,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0938
4PA2N_X0939,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0939
4PA2N_X0940,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0940
4PA2N_X0943,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2N_X0943
4PA2N_X0944,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2N_X0944
4PA2N_X0945,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2N_X0945
4PA2N_X0946,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0946
4PA2N_X0947,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0947
4PA2N_X0948,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2N_X0948
4PA2N_X0962,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0962
4PA2N_X0963,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0963
4PA2N_X0964,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0964
4PA2N_X0965,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0965
4PA2N_X0966,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0966
4PA2N_X0967,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2N_X0967
4PA2N_X0968,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2N_X0968
4PA2N_X0969,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2N_X0969
4PA2N_X0970,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0970
4PA2N_X0971,Baker2023,acera15,H.2,H,Family 4 - Adult 1 - Lineage 15 - TP2,4PA2N_X0971
4PA2N_X0972,Baker2023,acera18,H.2,H,Family 4 - Adult 1 - Lineage 18 - TP2,4PA2N_X0972
5AA1C_X1332,Baker2023,acera103,D.1,D,Family 5 - Child 1 - Lineage 103 - TP1,5AA1C_X1332
5AA1F_X1126,Baker2023,acera20,H.1,H,Family 5 - Child 1 - Lineage 20 - TP1,5AA1F_X1126
5AA1K_X1302,Baker2023,acera21,A.3,A,Family 5 - Child 1 - Lineage 21 - TP1,5AA1K_X1302
5AA1K_X1305,Baker2023,acera21,A.3,A,Family 5 - Child 1 - Lineage 21 - TP1,5AA1K_X1305
5AA1K_X1306,Baker2023,acera22,F.3,F,Family 5 - Child 1 - Lineage 22 - TP1,5AA1K_X1306
5AB1F_X1421,Baker2023,acera33,K.2,K,Family 5 - Child 2 - Lineage 33 - TP1,5AB1F_X1421
5AB1F_X1652,Baker2023,acera33,K.2,K,Family 5 - Child 2 - Lineage 33 - TP1,5AB1F_X1652
5PA1F_X1125,Baker2023,acera118,K.1.2,K,Family 5 - Adult 1 - Lineage 118 - TP1,5PA1F_X1125
5PA1F_X1127,Baker2023,acera52,D.1,D,Family 5 - Adult 1 - Lineage 52 - TP1,5PA1F_X1127
5PA1F_X1128,Baker2023,acera52,D.1,D,Family 5 - Adult 1 - Lineage 52 - TP1,5PA1F_X1128
5PA1F_X1129,Baker2023,acera55,D.1,D,Family 5 - Adult 1 - Lineage 55 - TP1,5PA1F_X1129
5PA1F_X1130,Baker2023,acera19,A.3,A,Family 5 - Adult 1 - Lineage 19 - TP1,5PA1F_X1130
5PA1F_X1131,Baker2023,acera55,D.1,D,Family 5 - Adult 1 - Lineage 55 - TP1,5PA1F_X1131
5PA1F_X1132,Baker2023,acera53,A.3,A,Family 5 - Adult 1 - Lineage 53 - TP1,5PA1F_X1132
5PA1F_X1133,Baker2023,acera52,D.1,D,Family 5 - Adult 1 - Lineage 52 - TP1,5PA1F_X1133
5PA1F_X1134,Baker2023,acera52,D.1,D,Family 5 - Adult 1 - Lineage 52 - TP1,5PA1F_X1134
5PA1F_X1135,Baker2023,acera52,D.1,D,Family 5 - Adult 1 - Lineage 52 - TP1,5PA1F_X1135
5PA1F_X1137,Baker2023,acera118,K.1.2,K,Family 5 - Adult 1 - Lineage 118 - TP1,5PA1F_X1137
5PA1F_X1138,Baker2023,acera20,H.1,H,Family 5 - Adult 1 - Lineage 20 - TP1,5PA1F_X1138
5PA1F_X1139,Baker2023,acera52,D.1,D,Family 5 - Adult 1 - Lineage 52 - TP1,5PA1F_X1139
